"customer";"style";"sku";"size";"pcs";"rate";"gross_amt";"sale_date"
"Ambika syam sundar";"SET347";"SET347-KR-NP-L";"L";1;925.0;925;"2022-03-23"
"Ambika syam sundar";"SET347";"SET347-KR-NP-M";"M";1;925.0;925;"2022-03-23"
"Ambika syam sundar";"SET347";"SET347-KR-NP-S";"S";1;925.0;925;"2022-03-23"
"Ambika syam sundar";"SET347";"SET347-KR-NP-XL";"XL";1;925.0;925;"2022-03-23"
"Ambika syam sundar";"SET347";"SET347-KR-NP-XXL";"XXL";1;925.0;925;"2022-03-23"
"Ambika syam sundar";"SET347";"SET347-KR-NP-XXXL";"XXXL";1;925.0;925;"2022-03-23"
"Ambika syam sundar";"SET383";"SET383-KR-NP-L";"L";1;925.0;925;"2022-03-23"
"Ambika syam sundar";"SET383";"SET383-KR-NP-M";"M";1;925.0;925;"2022-03-23"
"Ambika syam sundar";"SET383";"SET383-KR-NP-S";"S";1;925.0;925;"2022-03-23"
"Ambika syam sundar";"SET383";"SET383-KR-NP-XL";"XL";1;925.0;925;"2022-03-23"
"Ambika syam sundar";"SET383";"SET383-KR-NP-XXL";"XXL";1;925.0;925;"2022-03-23"
"Ambika syam sundar";"SET383";"SET383-KR-NP-XXXL";"XXXL";1;925.0;925;"2022-03-23"
"Arangan fashions";"MEN5020";"MEN5020-KR-S";"S";1;531.25;531;"2022-03-23"
"Arangan fashions";"MEN5020";"MEN5020-KR-XXL";"XXL";1;531.25;531;"2022-03-23"
"Arangan fashions";"MEN5005";"MEN5005-KR-L";"L";1;531.25;531;"2022-03-23"
"Arangan fashions";"MEN5005";"MEN5005-KR-XXL";"XXL";1;531.25;531;"2022-03-23"
"Arangan fashions";"MEN5010";"MEN5010-KR-M";"M";1;568.75;569;"2022-03-23"
"Arangan fashions";"MEN5010";"MEN5010-KR-XXL";"XXL";1;568.75;569;"2022-03-23"
"Arangan fashions";"PJNE3363";"PJNE3363-KR-4XL";"4XL";2;587.5;1175;"2022-03-23"
"Arangan fashions";"PJ0096";"PJ0096-KR-5XL";"5XL";1;737.5;738;"2022-03-23"
"Arangan fashions";"PJ0096";"PJ0096-KR-6XL";"6XL";1;737.5;738;"2022-03-23"
"Arangan fashions";"PJNE3440";"PJNE3440-KR-4XL";"4XL";1;537.5;538;"2022-03-23"
"Arangan fashions";"PJNE3440";"PJNE3440-KR-5XL";"5XL";1;537.5;538;"2022-03-23"
"Arangan fashions";"PJNE3440";"PJNE3440-KR-6XL";"6XL";1;537.5;538;"2022-03-23"
"Arangan fashions";"JNE3440";"JNE3440-KR-XS";"XS";1;387.5;388;"2022-03-23"
"Arangan fashions";"JNE3440";"JNE3440-KR-S";"S";1;387.5;388;"2022-03-23"
"Arangan fashions";"JNE3440";"JNE3440-KR-M";"M";1;387.5;388;"2022-03-23"
"Arangan fashions";"JNE3440";"JNE3440-KR-L";"L";1;387.5;388;"2022-03-23"
"Arangan fashions";"JNE3440";"JNE3440-KR-XXXL";"XXXL";1;387.5;388;"2022-03-23"
"Arangan fashions";"JNE3813";"JNE3813-KR-XS";"XS";1;650.0;650;"2022-03-23"
"Arangan fashions";"JNE3813";"JNE3813-KR-S";"S";1;650.0;650;"2022-03-23"
"Arangan fashions";"JNE3813";"JNE3813-KR-M";"M";1;650.0;650;"2022-03-23"
"Arangan fashions";"JNE3813";"JNE3813-KR-L";"L";1;650.0;650;"2022-03-23"
"Arangan fashions";"JNE3813";"JNE3813-KR-XL";"XL";1;650.0;650;"2022-03-23"
"Arangan fashions";"JNE3813";"JNE3813-KR-XXL";"XXL";1;650.0;650;"2022-03-23"
"Arangan fashions";"JNE3813";"JNE3813-KR-XXXL";"XXXL";1;650.0;650;"2022-03-23"
"Arangan fashions";"JNE3751";"JNE3751-KR-XS";"XS";1;387.5;388;"2022-03-23"
"Arangan fashions";"JNE3751";"JNE3751-KR-S";"S";1;387.5;388;"2022-03-23"
"Arangan fashions";"JNE3751";"JNE3751-KR-M";"M";1;387.5;388;"2022-03-23"
"Arangan fashions";"JNE3751";"JNE3751-KR-L";"L";1;387.5;388;"2022-03-23"
"Arangan fashions";"JNE3751";"JNE3751-KR-XL";"XL";1;387.5;388;"2022-03-23"
"Arangan fashions";"JNE3751";"JNE3751-KR-XXL";"XXL";1;387.5;388;"2022-03-23"
"Arangan fashions";"JNE3751";"JNE3751-KR-XXXL";"XXXL";1;387.5;388;"2022-03-23"
"Sanchita karki";"BTM026";"BTM026-NP-M";"M";1;425.0;425;"2022-03-25"
"Sanchita karki";"BTM026";"BTM026-NP-S";"S";1;425.0;425;"2022-03-25"
"Sanchita karki";"SET366";"SET366-KR-NP-M";"M";2;1337.5;2675;"2022-03-25"
"Sanchita karki";"SET358";"SET358-KR-NP-M";"M";1;1312.5;1312;"2022-03-25"
"Sanchita karki";"JNE3788";"JNE3788-KR-XL";"XL";2;462.5;925;"2022-03-25"
"Sanchita karki";"JNE3788";"JNE3788-KR-S";"S";2;462.5;925;"2022-03-25"
"Sanchita karki";"JNE3788";"JNE3788-KR-XS";"XS";2;462.5;925;"2022-03-25"
"Sanchita karki";"JNE3763";"JNE3763-KR-S";"S";1;525.0;525;"2022-03-25"
"Sanchita karki";"J0329";"J0329-KR-XL";"XL";1;825.0;825;"2022-03-25"
"Sanchita karki";"J0329";"J0329-KR-S";"S";1;825.0;825;"2022-03-25"
"Sanchita karki";"JNE3795";"JNE3795-KR-S";"S";1;650.0;650;"2022-03-25"
"Sanchita karki";"JNE3795";"JNE3795-KR-XS";"XS";1;650.0;650;"2022-03-25"
"Sanchita karki";"JNE3751";"JNE3751-KR-L";"L";2;387.5;775;"2022-03-25"
"Sanchita karki";"JNE3751";"JNE3751-KR-M";"M";2;387.5;775;"2022-03-25"
"Sanchita karki";"JNE3751";"JNE3751-KR-S";"S";1;387.5;388;"2022-03-25"
"Sanchita karki";"JNE3751";"JNE3751-KR-XS";"XS";1;387.5;388;"2022-03-25"
"Sanchita karki";"SET303";"SET303-KR-NP-XL";"XL";1;975.0;975;"2022-03-25"
"Sanchita karki";"SET303";"SET303-KR-NP-L";"L";2;975.0;1950;"2022-03-25"
"Sanchita karki";"SET303";"SET303-KR-NP-M";"M";1;975.0;975;"2022-03-25"
"Sanchita karki";"J0126";"J0126-SKD-L";"L";2;1068.75;2138;"2022-03-25"
"Sanchita karki";"J0126";"J0126-SKD-M";"M";3;1068.75;3206;"2022-03-25"
"Sanchita karki";"J0126";"J0126-SKD-S";"S";2;1068.75;2138;"2022-03-25"
"Sanchita karki";"J0126";"J0126-SKD-XS";"XS";2;1068.75;2138;"2022-03-25"
"Sanchita karki";"SET250";"SET250-KR-SHA-L";"L";1;825.0;825;"2022-03-25"
"Sanchita karki";"SET250";"SET250-KR-SHA-S";"S";1;825.0;825;"2022-03-25"
"Sanchita karki";"SET073";"SET073-KR-SHA-S";"S";1;975.0;975;"2022-03-25"
"Sanchita karki";"SET073";"SET073-KR-SHA-M";"M";1;975.0;975;"2022-03-25"
"Mr.jeyaraj";"J0087";"J0087-TP-S";"S";1;356.25;356;"2022-03-26"
"Mr.jeyaraj";"J0087";"J0087-TP-L";"L";1;356.25;356;"2022-03-26"
"Mr.jeyaraj";"J0087";"J0087-TP-M";"M";1;356.25;356;"2022-03-26"
"Mr.jeyaraj";"J0087";"J0087-TP-XL";"XL";1;356.25;356;"2022-03-26"
"Mr.jeyaraj";"J0087";"J0087-TP-XXL";"XXL";1;356.25;356;"2022-03-26"
"Mr.jeyaraj";"J0087";"J0087-TP-XXXL";"XXXL";1;356.25;356;"2022-03-26"
"Mr.jeyaraj";"SET171";"SET171-KR-NP-S";"S";1;1056.25;1056;"2022-03-26"
"Mr.jeyaraj";"SET171";"SET171-KR-NP-L";"L";1;1056.25;1056;"2022-03-26"
"Mr.jeyaraj";"SET171";"SET171-KR-NP-M";"M";1;1056.25;1056;"2022-03-26"
"Mr.jeyaraj";"SET171";"SET171-KR-NP-XL";"XL";1;1056.25;1056;"2022-03-26"
"Mr.jeyaraj";"SET171";"SET171-KR-NP-XXL";"XXL";1;1056.25;1056;"2022-03-26"
"Mr.jeyaraj";"SET171";"SET171-KR-NP-XXXL";"XXXL";1;1056.25;1056;"2022-03-26"
"Mr.jeyaraj";"JNE3434";"JNE3434-KR-S";"S";1;356.25;356;"2022-03-26"
"Mr.jeyaraj";"JNE3434";"JNE3434-KR-L";"L";1;356.25;356;"2022-03-26"
"Mr.jeyaraj";"JNE3434";"JNE3434-KR-M";"M";1;356.25;356;"2022-03-26"
"Mr.jeyaraj";"JNE3434";"JNE3434-KR-XL";"XL";1;356.25;356;"2022-03-26"
"Mr.jeyaraj";"JNE3434";"JNE3434-KR-XXL";"XXL";1;356.25;356;"2022-03-26"
"Mr.jeyaraj";"JNE3434";"JNE3434-KR-XXXL";"XXXL";1;356.25;356;"2022-03-26"
"Mr.jeyaraj";"J0091";"J0091-TP-S";"S";1;306.25;306;"2022-03-26"
"Mr.jeyaraj";"J0091";"J0091-TP-L";"L";1;306.25;306;"2022-03-26"
"Mr.jeyaraj";"J0091";"J0091-TP-M";"M";1;306.25;306;"2022-03-26"
"Mr.jeyaraj";"J0091";"J0091-TP-XL";"XL";1;306.25;306;"2022-03-26"
"Mr.jeyaraj";"J0091";"J0091-TP-XXL";"XXL";1;306.25;306;"2022-03-26"
"Mr.jeyaraj";"J0091";"J0091-TP-XXXL";"XXXL";1;306.25;306;"2022-03-26"
"Mr.jeyaraj";"JNE3578";"JNE3578-KR-S";"S";1;612.5;612;"2022-03-26"
"Mr.jeyaraj";"JNE3578";"JNE3578-KR-L";"L";1;612.5;612;"2022-03-26"
"Mr.jeyaraj";"JNE3578";"JNE3578-KR-M";"M";1;612.5;612;"2022-03-26"
"Mr.jeyaraj";"JNE3578";"JNE3578-KR-XL";"XL";1;612.5;612;"2022-03-26"
"Mr.jeyaraj";"JNE3578";"JNE3578-KR-XXL";"XXL";1;612.5;612;"2022-03-26"
"Mr.jeyaraj";"JNE3578";"JNE3578-KR-XXXL";"XXXL";1;612.5;612;"2022-03-26"
"Mr.jeyaraj";"JNE3294";"JNE3294-KR-S";"S";1;525.0;525;"2022-03-26"
"Mr.jeyaraj";"JNE3294";"JNE3294-KR-L";"L";1;525.0;525;"2022-03-26"
"Mr.jeyaraj";"JNE3294";"JNE3294-KR-M";"M";1;525.0;525;"2022-03-26"
"Mr.jeyaraj";"JNE3294";"JNE3294-KR-XL";"XL";1;525.0;525;"2022-03-26"
"Mr.jeyaraj";"JNE3294";"JNE3294-KR-XXL";"XXL";1;525.0;525;"2022-03-26"
"Mr.jeyaraj";"JNE3294";"JNE3294-KR-XXXL";"XXXL";1;525.0;525;"2022-03-26"
"Mr.jeyaraj";"J0101";"J0101-DR-S";"S";1;1056.25;1056;"2022-03-26"
"Mr.jeyaraj";"J0101";"J0101-DR-L";"L";1;1056.25;1056;"2022-03-26"
"Mr.jeyaraj";"J0101";"J0101-DR-M";"M";1;1056.25;1056;"2022-03-26"
"Mr.jeyaraj";"J0101";"J0101-DR-XL";"XL";1;1056.25;1056;"2022-03-26"
"Mr.jeyaraj";"J0101";"J0101-DR-XXL";"XXL";1;1056.25;1056;"2022-03-26"
"Mr.jeyaraj";"J0101";"J0101-DR-XXXL";"XXXL";1;1056.25;1056;"2022-03-26"
"Bhanu saleine naunitham ";"JNE2009";"JNE2009-KR-310-S";"S";3;337.5;962;"2022-03-26"
"Bhanu saleine naunitham ";"JNE2009";"JNE2009-KR-310-M";"M";3;337.5;962;"2022-03-26"
"Bhanu saleine naunitham ";"JNE2009";"JNE2009-KR-310-L";"L";3;337.5;962;"2022-03-26"
"Bhanu saleine naunitham ";"JNE2009";"JNE2009-KR-310-XL";"XL";3;337.5;962;"2022-03-26"
"Bhanu saleine naunitham ";"JNE2009";"JNE2009-KR-310-XXL";"XXL";3;337.5;962;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3384";"JNE3384-KR-S";"S";3;337.5;962;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3384";"JNE3384-KR-M";"M";3;337.5;962;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3384";"JNE3384-KR-L";"L";3;337.5;962;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3384";"JNE3384-KR-XL";"XL";3;337.5;962;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3384";"JNE3384-KR-XXL";"XXL";3;337.5;962;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3384";"JNE3384-KR-XXXL";"XXXL";3;337.5;962;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3612";"JNE3612-KR-S";"S";3;475.0;1354;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3612";"JNE3612-KR-M";"M";3;475.0;1354;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3612";"JNE3612-KR-L";"L";3;475.0;1354;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3612";"JNE3612-KR-XL";"XL";3;475.0;1354;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3612";"JNE3612-KR-XXL";"XXL";3;475.0;1354;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3612";"JNE3612-KR-XXXL";"XXXL";3;475.0;1354;"2022-03-26"
"Bhanu saleine naunitham ";"JNE2014";"JNE2014-KR-178-S";"S";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE2014";"JNE2014-KR-178-M";"M";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE2014";"JNE2014-KR-178-L";"L";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE2014";"JNE2014-KR-178-XL";"XL";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE2014";"JNE2014-KR-178-XXL";"XXL";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE2014";"JNE2014-KR-178-XXXL";"XXXL";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3405";"JNE3405-KR-S";"S";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3405";"JNE3405-KR-M";"M";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3405";"JNE3405-KR-L";"L";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3405";"JNE3405-KR-XL";"XL";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3405";"JNE3405-KR-XXL";"XXL";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3405";"JNE3405-KR-XXXL";"XXXL";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3567";"JNE3567-KR-S";"S";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3567";"JNE3567-KR-M";"M";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3567";"JNE3567-KR-L";"L";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3567";"JNE3567-KR-XL";"XL";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3567";"JNE3567-KR-XXL";"XXL";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3567";"JNE3567-KR-XXXL";"XXXL";3;362.5;1033;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3568";"JNE3568-KR-S";"S";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3568";"JNE3568-KR-M";"M";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3568";"JNE3568-KR-L";"L";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3568";"JNE3568-KR-XL";"XL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3568";"JNE3568-KR-XXL";"XXL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3568";"JNE3568-KR-XXXL";"XXXL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3698";"JNE3698-KR-S";"S";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3698";"JNE3698-KR-M";"M";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3698";"JNE3698-KR-L";"L";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3698";"JNE3698-KR-XL";"XL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3698";"JNE3698-KR-XXL";"XXL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3547";"JNE3547-KR-S";"S";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3547";"JNE3547-KR-M";"M";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3547";"JNE3547-KR-L";"L";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3547";"JNE3547-KR-XL";"XL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3547";"JNE3547-KR-XXL";"XXL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3547";"JNE3547-KR-XXXL";"XXXL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3548";"JNE3548-KR-S";"S";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3548";"JNE3548-KR-M";"M";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3548";"JNE3548-KR-L";"L";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3548";"JNE3548-KR-XL";"XL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3548";"JNE3548-KR-XXL";"XXL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3548";"JNE3548-KR-XXXL";"XXXL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3555";"JNE3555-KR-S.";"S";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3555";"JNE3555-KR-M";"M";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3555";"JNE3555-KR-L";"L";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3555";"JNE3555-KR-XL";"XL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3555";"JNE3555-KR-XXL";"XXL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3556";"JNE3556-KR-S";"S";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3556";"JNE3556-KR-M";"M";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3556";"JNE3556-KR-L";"L";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3556";"JNE3556-KR-XL";"XL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3556";"JNE3556-KR-XXL";"XXL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3560";"JNE3560-KR-S";"S";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3560";"JNE3560-KR-M";"M";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3560";"JNE3560-KR-L";"L";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3560";"JNE3560-KR-XL";"XL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3560";"JNE3560-KR-XXL";"XXL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3560";"JNE3560-KR-XXXL";"XXXL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3561";"JNE3561-KR-S";"S";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3561";"JNE3561-KR-M";"M";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3561";"JNE3561-KR-L";"L";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3561";"JNE3561-KR-XL";"XL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3561";"JNE3561-KR-XXL";"XXL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3561";"JNE3561-KR-XXXL";"XXXL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3725";"JNE3725-KR-S";"S";3;500.0;1425;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3725";"JNE3725-KR-M";"M";3;500.0;1425;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3725";"JNE3725-KR-L";"L";3;500.0;1425;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3725";"JNE3725-KR-XL";"XL";3;500.0;1425;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3725";"JNE3725-KR-XXL";"XXL";3;500.0;1425;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3750";"JNE3750-KR-S";"S";3;500.0;1425;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3750";"JNE3750-KR-M";"M";3;500.0;1425;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3750";"JNE3750-KR-L";"L";3;500.0;1425;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3750";"JNE3750-KR-XL";"XL";3;500.0;1425;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3750";"JNE3750-KR-XXL";"XXL";3;500.0;1425;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3750";"JNE3750-KR-XXXL";"XXXL";3;500.0;1425;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3440";"JNE3440-KR-S";"S";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3440";"JNE3440-KR-M";"M";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3440";"JNE3440-KR-L";"L";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3440";"JNE3440-KR-XL";"XL";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3440";"JNE3440-KR-XXL";"XXL";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3440";"JNE3440-KR-XXXL";"XXXL";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3489";"JNE3489-KR-S";"S";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3489";"JNE3489-KR-M";"M";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3489";"JNE3489-KR-L";"L";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3489";"JNE3489-KR-XL";"XL";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3489";"JNE3489-KR-XXL";"XXL";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3489";"JNE3489-KR-XXXL";"XXXL";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3535";"JNE3535-KR-S";"S";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3535";"JNE3535-KR-M";"M";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3535";"JNE3535-KR-L";"L";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3535";"JNE3535-KR-XL";"XL";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3535";"JNE3535-KR-XXL";"XXL";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3535";"JNE3535-KR-XXXL";"XXXL";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3751";"JNE3751-KR-S";"S";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3751";"JNE3751-KR-M";"M";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3751";"JNE3751-KR-L";"L";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3751";"JNE3751-KR-XL";"XL";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3751";"JNE3751-KR-XXL";"XXL";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3751";"JNE3751-KR-XXXL";"XXXL";3;387.5;1104;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3435";"JNE3435-KR-S";"S";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3435";"JNE3435-KR-M";"M";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3435";"JNE3435-KR-L";"L";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3435";"JNE3435-KR-XL";"XL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3435";"JNE3435-KR-XXL";"XXL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3435";"JNE3435-KR-XXXL";"XXXL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3546";"JNE3546-KR-S";"S";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3546";"JNE3546-KR-M";"M";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3546";"JNE3546-KR-L";"L";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3546";"JNE3546-KR-XL";"XL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3546";"JNE3546-KR-XXL";"XXL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3546";"JNE3546-KR-XXXL";"XXXL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3564";"JNE3564-KR-S";"S";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3564";"JNE3564-KR-M";"M";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3564";"JNE3564-KR-L";"L";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3564";"JNE3564-KR-XL";"XL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3564";"JNE3564-KR-XXL";"XXL";3;425.0;1211;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3628";"JNE3628-KR-S";"S";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3628";"JNE3628-KR-M";"M";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3628";"JNE3628-KR-L";"L";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3628";"JNE3628-KR-XL";"XL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3628";"JNE3628-KR-XXL";"XXL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3628";"JNE3628-KR-XXXL";"XXXL";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3557";"JNE3557-KR-S";"S";3;412.5;1176;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3557";"JNE3557-KR-M";"M";3;412.5;1176;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3557";"JNE3557-KR-L";"L";3;412.5;1176;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3557";"JNE3557-KR-XL";"XL";3;412.5;1176;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3557";"JNE3557-KR-XXL";"XXL";3;412.5;1176;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3566";"JNE3566-KR-S";"S";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3566";"JNE3566-KR-M";"M";3;462.5;1318;"2022-03-26"
"Bhanu saleine naunitham ";"JNE3566";"JNE3566-KR-L";"L";3;462.5;1318;"2022-03-26"
